frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
101,0.2243948,0.005028838,0.991129,0.1188679,0.0641124,0.05181441,0.07564462,0.08094539,0.08316776,0.4781556,0.02662705,0.697164,0.01506863,0.9752248,0.03765799,0.2664484,0.07418119,0.07747819,0.05069561,0.0535335
102,0.225624,0.005174458,0.9916821,0.1210808,0.06472263,0.05180965,0.07565032,0.08043367,0.08390717,0.4680191,0.02658688,0.7056488,0.01506925,0.9767695,0.03723102,0.2601139,0.07663081,0.07752328,0.05068355,0.05338829
103,0.2261837,0.005030159,0.9922007,0.1215253,0.06492995,0.05178704,0.0756507,0.07936396,0.08549413,0.4568818,0.02655253,0.7000593,0.01507118,0.9782179,0.03733945,0.2497583,0.07738698,0.07757006,0.05067337,0.05326143
104,0.2290602,0.004716548,0.9926869,0.1200733,0.06520872,0.05171826,0.07564875,0.07842564,0.08658249,0.4471191,0.02649678,0.6919627,0.01507454,0.979576,0.03729238,0.2442754,0.07803197,0.07761478,0.05065838,0.05313901
105,0.231003,0.004509121,0.9931429,0.1199821,0.06588887,0.05168355,0.07565267,0.0778384,0.08717901,0.4375467,0.0264695,0.70568,0.01507749,0.9808494,0.03775144,0.2386356,0.07769244,0.07770443,0.05064473,0.05301667
106,0.2311812,0.004295004,0.9935704,0.1211921,0.06669685,0.05165007,0.07565208,0.07691294,0.08850461,0.4283623,0.02645305,0.715773,0.01508009,0.9820434,0.03863082,0.2323268,0.07799467,0.0778273,0.05062916,0.0529101
107,0.2310352,0.00435918,0.9939713,0.1230244,0.06757767,0.05164032,0.07565423,0.07604028,0.08945203,0.4212387,0.02644572,0.7294734,0.01508149,0.9831629,0.04014521,0.2282637,0.07764002,0.07797591,0.05062157,0.05280425
108,0.2299213,0.004244056,0.9943472,0.125351,0.06780744,0.05163343,0.07565389,0.07519382,0.09140842,0.4137189,0.02644228,0.7368029,0.01508338,0.9842127,0.04190897,0.2236752,0.07740449,0.07812414,0.05061268,0.0526954
109,0.2300478,0.004068522,0.9946997,0.1286449,0.06829519,0.05165376,0.07565112,0.07415061,0.09249464,0.4087123,0.02641948,0.7403697,0.01508318,0.985197,0.04350824,0.2173009,0.07704375,0.07826942,0.05060038,0.05259464
110,0.2313623,0.004211573,0.9950301,0.1299333,0.0688132,0.05160572,0.07564771,0.07320297,0.09248537,0.4026662,0.02639865,0.7505152,0.01508412,0.98612,0.04409866,0.2127556,0.07680283,0.07840811,0.05059109,0.05250615
